ListName	GeneName	IsInteractor	Chr	StartPos	EndPos
SYNGAP1_wk3	MRPL22	FALSE	5	154320630	154348971
SYNGAP1_wk3	ATP5C1	FALSE	10	7830092	7849778
SYNGAP1_wk3	SREK1	FALSE	5	65435799	65479443
SYNGAP1_wk3	FARP1	FALSE	13	98794816	99102027
SYNGAP1_wk3	CTNNB1	FALSE	3	41236328	41301587
SYNGAP1_wk3	C8orf59	FALSE	8	86126311	86132650
SYNGAP1_wk3	KRT31	FALSE	17	39549976	39553844
SYNGAP1_wk3	NONO	FALSE	X	70503042	70521018
SYNGAP1_wk3	H1FX	FALSE	3	129033615	129035120
SYNGAP1_wk3	KRT17	FALSE	17	39775689	39781094
SYNGAP1_wk3	GAPDH	FALSE	12	6643093	6647537
SYNGAP1_wk3	NEFL	FALSE	8	24808468	24814624
SYNGAP1_wk3	MACF1	FALSE	1	39546988	39952849
SYNGAP1_wk3	TOP1	FALSE	20	39657458	39753127
SYNGAP1_wk3	EPB41	FALSE	1	29213603	29446553
SYNGAP1_wk3	TUFM	FALSE	16	28853732	28857729
SYNGAP1_wk3	RPS27A	FALSE	2	55459039	55462989
SYNGAP1_wk3	MARK2	FALSE	11	63606400	63678491
SYNGAP1_wk3	RPS29	FALSE	14	50043390	50065408
SYNGAP1_wk3	HIST1H1D	FALSE	6	26234440	26235216
SYNGAP1_wk3	JUP	FALSE	17	39775692	39943183
SYNGAP1_wk3	RPS24	FALSE	10	79793518	79816570
SYNGAP1_wk3	EDIL3	FALSE	5	83236373	83680611
SYNGAP1_wk3	RPS11	FALSE	19	49999622	50002946
SYNGAP1_wk3	MRPS11	FALSE	15	89010684	89022222
SYNGAP1_wk3	PHB	FALSE	17	47481414	47492246
SYNGAP1_wk3	SF3A1	FALSE	22	30727977	30752936
SYNGAP1_wk3	KRT86	FALSE	12	52643084	52702947
SYNGAP1_wk3	CRBN	FALSE	3	3190676	3221394
SYNGAP1_wk3	RPS26P11	FALSE	X	71264395	71264742
SYNGAP1_wk3	DPYSL3	FALSE	5	146770374	146889619
SYNGAP1_wk3	SYT1	FALSE	12	79257773	79845788
SYNGAP1_wk3	PLEC	FALSE	8	144989321	145050902
SYNGAP1_wk3	RPS7	FALSE	2	3622795	3628509
SYNGAP1_wk3	DDX3X	FALSE	X	41192651	41223725
SYNGAP1_wk3	VIM	FALSE	10	17270258	17279592
SYNGAP1_wk3	KRT85	FALSE	12	52753790	52761265
SYNGAP1_wk3	SNRNP200	FALSE	2	96940074	96971297
SYNGAP1_wk3	RPS3A	FALSE	4	152020725	152025804
SYNGAP1_wk3	FSCN1	FALSE	7	5632439	5646286
SYNGAP1_wk3	NSUN5	FALSE	7	72716514	72722864
SYNGAP1_wk3	H2AFZ	FALSE	4	100869243	100871545
SYNGAP1_wk3	MAP1A	FALSE	15	43803156	43823818
SYNGAP1_wk3	PTN	FALSE	7	136912088	137028611
SYNGAP1_wk3	STT3B	FALSE	3	31574130	31679112
SYNGAP1_wk3	RPL17	FALSE	18	47014851	47018906
SYNGAP1_wk3	PES1	FALSE	22	30972612	31003070
SYNGAP1_wk3	TRIM21	FALSE	11	4406127	4414926
SYNGAP1_wk3	RPS15	FALSE	19	1438358	1440583
SYNGAP1_wk3	STOML2	FALSE	9	35099888	35103154
SYNGAP1_wk3	RPS18	FALSE	HSCHR6_MHC_QBL	33168626	33173129
SYNGAP1_wk3	PRPF4B	FALSE	6	4021501	4065217
SYNGAP1_wk3	HSP90AA1	FALSE	14	102547075	102606036
SYNGAP1_wk3	ZCCHC17	FALSE	1	31769842	31837783
SYNGAP1_wk3	NES	FALSE	1	156638555	156647189
SYNGAP1_wk3	ZNF593	FALSE	1	26496362	26498551
SYNGAP1_wk3	FLG2	FALSE	1	152321211	152332482
SYNGAP1_wk3	SLC25A5	FALSE	X	118602363	118605282
SYNGAP1_wk3	SON	FALSE	21	34914924	34949812
SYNGAP1_wk3	PHF6	FALSE	X	133507283	133562820
SYNGAP1_wk3	RPS9	FALSE	19	54704610	54752862
SYNGAP1_wk3	RPS25	FALSE	11	118886422	118889401
SYNGAP1_wk3	CDK12	FALSE	17	37617764	37721160
SYNGAP1_wk3	LSM8	FALSE	7	117824086	117832878
SYNGAP1_wk3	ASF1A	FALSE	6	119215384	119230332
SYNGAP1_wk3	RPS2	FALSE	16	2012053	2014861
SYNGAP1_wk3	MARK1	FALSE	1	220701568	220837803
SYNGAP1_wk3	INA	FALSE	10	105036920	105050108
SYNGAP1_wk3	HSPA5	FALSE	9	127997132	128003609
SYNGAP1_wk3	RAB7A	FALSE	3	128444965	128533639
SYNGAP1_wk3	LUC7L3	FALSE	17	48796905	48833574
SYNGAP1_wk3	EPB41L5	FALSE	2	120770581	120936695
SYNGAP1_wk3	CCT2	FALSE	12	69979114	69995350
SYNGAP1_wk3	RPS15A	FALSE	16	18792617	18801705
SYNGAP1_wk3	ATP5O	FALSE	21	35275757	35288284
SYNGAP1_wk3	PFN1	FALSE	17	4848947	4852356
SYNGAP1_wk3	SFPQ	FALSE	1	35641979	35658749
SYNGAP1_wk3	KRTAP2-1	FALSE	17	39202793	39203568
SYNGAP1_wk3	CFL1	FALSE	11	65590493	65629497
SYNGAP1_wk3	KRT16	FALSE	17	39766030	39772151
SYNGAP1_wk3	RBM17	FALSE	10	6130950	6159420
SYNGAP1_wk3	NOL12	FALSE	22	38077680	38170137
SYNGAP1_wk3	ARGLU1	FALSE	13	107194021	107220512
SYNGAP1_wk3	PKM	FALSE	15	72491370	72524164
SYNGAP1_wk3	MATR3	FALSE	5	138609441	138667360
SYNGAP1_wk3	SF3A3	FALSE	1	38422647	38456593
SYNGAP1_wk3	GTPBP4	FALSE	10	1034338	1065876
SYNGAP1_wk3	SCAF1	FALSE	19	50145382	50161899
SYNGAP1_wk3	EFTUD2	FALSE	17	42927311	42977030
SYNGAP1_wk3	HIST1H4A	FALSE	6	26281283	26285762
SYNGAP1_wk3	SNRPA1	FALSE	15	101821715	101835487
SYNGAP1_wk3	SNCG	FALSE	10	88718375	88723017
SYNGAP1_wk3	SART1	FALSE	11	65729160	65747299
SYNGAP1_wk3	MAP2	FALSE	2	210288782	210598842
SYNGAP1_wk3	VGF	FALSE	7	100805790	100808874
SYNGAP1_wk3	NACA	FALSE	12	57106212	57125412
SYNGAP1_wk3	MRPS12	FALSE	19	39421188	39423802
SYNGAP1_wk3	TBC1D10B	FALSE	16	30368423	30381585
SYNGAP1_wk3	LDHB	FALSE	12	21788276	21910791
SYNGAP1_wk3	KRT14	FALSE	17	39738531	39743173
SYNGAP1_wk3	MAP7	FALSE	6	136663875	136871957
SYNGAP1_wk3	CLASP1	FALSE	2	122095352	122407163
SYNGAP1_wk3	KLF16	FALSE	19	1852399	1863567
SYNGAP1_wk3	RPL8	FALSE	8	146015150	146017972
SYNGAP1_wk3	NAV1	FALSE	1	201592411	201796102
SYNGAP1_wk3	AP3B2	FALSE	15	83328033	83378666
SYNGAP1_wk3	AP3M1	FALSE	10	75881524	75910821
SYNGAP1_wk3	RPS3	FALSE	11	75110530	75133324
SYNGAP1_wk3	GDI1	FALSE	X	153665266	153671814
SYNGAP1_wk3	DPYSL2	FALSE	8	26371791	26515694
SYNGAP1_wk3	GTF2B	FALSE	1	89318615	89357627
SYNGAP1_wk3	KRT8	FALSE	12	53290977	53343738
SYNGAP1_wk3	PRKAR2B	FALSE	7	106685094	106802256
SYNGAP1_wk3	SLC25A3	FALSE	12	98987369	98995946
SYNGAP1_wk3	CAMKV	FALSE	3	49895421	49907655
SYNGAP1_wk3	RPS6	FALSE	9	19375713	19380252
SYNGAP1_wk3	RPL21	FALSE	13	27825446	27830828
SYNGAP1_wk3	MYEF2	FALSE	15	48431625	48470714
SYNGAP1_wk3	SRP14	FALSE	15	40327940	40331389
SYNGAP1_wk3	SRRM2	FALSE	16	2802330	2822539
SYNGAP1_wk3	SYNM	FALSE	15	99638420	99675798
SYNGAP1_wk3	RPL13	FALSE	16	89627065	89630950
SYNGAP1_wk3	ATP1A3	FALSE	19	42470734	42501649
SYNGAP1_wk3	CDC5L	FALSE	6	44355262	44418163
SYNGAP1_wk3	SLC25A6	FALSE	X	1505045	1511617
SYNGAP1_wk3	RPL26	FALSE	17	8280838	8286531
SYNGAP1_wk3	RBBP6	FALSE	16	24549014	24584184
SYNGAP1_wk3	HNRNPK	FALSE	9	86582998	86595569
SYNGAP1_wk3	DCD	FALSE	12	55038375	55042277
SYNGAP1_wk3	CDK11B	FALSE	1	1570603	1590473
SYNGAP1_wk3	SNRPF	FALSE	12	96252706	96297606
SYNGAP1_wk3	STMN2	FALSE	8	80523049	80578410
SYNGAP1_wk3	RPL23	FALSE	17	37004118	37010096
SYNGAP1_wk3	PRSS3P2	FALSE	7	142478064	142482416
SYNGAP1_wk3	PRDX5	FALSE	11	64085560	64089283
SYNGAP1_wk3	DDX56	FALSE	7	44605016	44614650
SYNGAP1_wk3	NOP16	FALSE	5	175810949	175815976
SYNGAP1_wk3	PHF5A	FALSE	22	41855721	41864729
SYNGAP1_wk3	PLCD3	FALSE	17	43186335	43210721
SYNGAP1_wk3	MAP7D1	FALSE	1	36621180	36646450
SYNGAP1_wk3	RPL31	FALSE	2	101618177	101640494
SYNGAP1_wk3	THSD7A	FALSE	7	11409984	11871824
SYNGAP1_wk3	KRT2	FALSE	12	53038342	53045948
SYNGAP1_wk3	ELOC	FALSE	8	74851404	74884522
SYNGAP1_wk3	ADD1	FALSE	4	2845584	2931803
SYNGAP1_wk3	NAT10	FALSE	11	34127149	34169217
SYNGAP1_wk3	BASP1	FALSE	5	17065707	17276943
SYNGAP1_wk3	TRIM3	FALSE	11	6469843	6495689
SYNGAP1_wk3	CKAP4	FALSE	12	106631655	106698057
SYNGAP1_wk3	HIST1H1B	FALSE	6	27834570	27835359
SYNGAP1_wk3	GRB2	FALSE	17	73314157	73401790
SYNGAP1_wk3	DHX9	FALSE	1	182808504	182856886
SYNGAP1_wk3	RPL27A	FALSE	11	8703958	8736306
SYNGAP1_wk3	DDX41	FALSE	5	176938578	176944470
SYNGAP1_wk3	DCLK1	FALSE	13	36345478	36705443
SYNGAP1_wk3	CLASP2	FALSE	3	33537737	33759848
SYNGAP1_wk3	PLEKHA5	FALSE	12	19282648	19529334
SYNGAP1_wk3	DNAJC9	FALSE	10	74943120	75008620
SYNGAP1_wk3	NEFH	FALSE	22	29876219	29887379
SYNGAP1_wk3	LUC7L2	FALSE	7	139025105	139108198
SYNGAP1_wk3	HIST1H2BN	FALSE	6	27806323	27823487
SYNGAP1_wk3	HNRNPH2	FALSE	X	100663283	100669121
SYNGAP1_wk3	RPS5	FALSE	19	58897767	58906173
SYNGAP1_wk3	RBM25	FALSE	14	73525144	73588122
SYNGAP1_wk3	PRDX1	FALSE	1	45976708	45988719
SYNGAP1_wk3	MAP1B	FALSE	5	71403061	71505395
SYNGAP1_wk3	RPL38	FALSE	17	72199721	72206794
SYNGAP1_wk3	AP2A1	FALSE	19	50270225	50310370
SYNGAP1_wk3	RPL24	FALSE	3	101399935	101405626
SYNGAP1_wk3	ZC2HC1A	FALSE	8	79578282	79632000
SYNGAP1_wk3	AP2B1	FALSE	17	33905065	34053436
SYNGAP1_wk3	ELAVL2	FALSE	9	23690102	23826335
SYNGAP1_wk3	RABL6	FALSE	9	139702374	139735639
SYNGAP1_wk3	FGF13	FALSE	X	137713735	138304939
SYNGAP1_wk3	PRMT5	FALSE	14	23389720	23398794
SYNGAP1_wk3	EIF1AX	FALSE	X	20142636	20159962
SYNGAP1_wk3	RPS28	FALSE	19	8386042	8388224
SYNGAP1_wk3	MDK	FALSE	11	46402306	46405375
SYNGAP1_wk3	ARF1	FALSE	1	228270361	228286912
SYNGAP1_wk3	CAMK2G	FALSE	10	75572259	75634343
SYNGAP1_wk3	HSPA8	FALSE	11	122928197	122933938
SYNGAP1_wk3	RPS26	FALSE	12	56435637	56438116
SYNGAP1_wk3	WBP11	FALSE	12	14939410	14956474
SYNGAP1_wk3	RPS14	FALSE	5	149822753	149829319
SYNGAP1_wk3	MARK3	FALSE	14	103851729	103970168
SYNGAP1_wk3	SEC16A	FALSE	9	139334549	139372141
SYNGAP1_wk3	DYNC1H1	FALSE	14	102430865	102517129
SYNGAP1_wk3	RPS23	FALSE	5	81569177	81574396
SYNGAP1_wk3	TUBB2B	FALSE	6	3224495	3231964
SYNGAP1_wk3	RPL35	FALSE	9	127620159	127624260
SYNGAP1_wk3	SLIT1	FALSE	10	98757795	98945677
SYNGAP1_wk3	SUGP2	FALSE	19	19101697	19144832
SYNGAP1_wk3	H3F3A	FALSE	17	73772515	73781974
SYNGAP1_wk3	HNRNPL	FALSE	19	39327028	39342987
SYNGAP1_wk3	RPL23A	FALSE	17	27046411	27051377
SYNGAP1_wk3	KRT5	FALSE	12	52908359	52914471
SYNGAP1_wk3	SF3B2	FALSE	11	65818200	65836779
SYNGAP1_wk3	SLC25A4	FALSE	4	186064395	186071536
SYNGAP1_wk3	SF3B6	FALSE	2	24290454	24299313
SYNGAP1_wk3	FTSJ3	FALSE	17	61896793	61907372
SYNGAP1_wk3	MPG	FALSE	16	127006	135852
SYNGAP1_wk3	CCDC124	FALSE	19	18043825	18054800
SYNGAP1_wk3	NEFM	FALSE	8	24770525	24776607
SYNGAP1_wk3	KRT1	FALSE	12	53068520	53074191
SYNGAP1_wk3	GAP43	FALSE	3	115342171	115440337
SYNGAP1_wk3	ATP5B	FALSE	12	57031959	57039798
SYNGAP1_wk3	COA5	FALSE	2	99215773	99224978
SYNGAP1_wk3	MRPL33	FALSE	2	27994584	28210954
SYNGAP1_wk3	SF3B5	FALSE	6	144416018	144416754
SYNGAP1_wk3	PRPF40A	FALSE	2	153508107	153574511
SYNGAP1_wk3	SF3B4	FALSE	1	149895209	149900236
SYNGAP1_wk3	CEP170	FALSE	1	243287730	243418650
SYNGAP1_wk3	AP2M1	FALSE	3	183892477	183901879
SYNGAP1_wk3	GSK3B	FALSE	3	119540170	119813264
SYNGAP1_wk3	SNRPB	FALSE	20	2442280	2451499
SYNGAP1_wk3	PRPF6	FALSE	20	62612488	62664453
SYNGAP1_wk3	RPL29	FALSE	3	52027616	52029958
SYNGAP1_wk3	KRT10	FALSE	17	38974369	38978847
SYNGAP1_wk3	SFRP1	FALSE	8	41119481	41167016
SYNGAP1_wk3	RPL37A	FALSE	2	217362912	217443903
SYNGAP1_wk3	TMA16	FALSE	4	164415594	164441691
SYNGAP1_wk3	HNRNPD	FALSE	4	83273651	83295656
SYNGAP1_wk3	RPS16	FALSE	19	39923847	39926588
SYNGAP1_wk3	SFSWAP	FALSE	12	132195626	132284282
SYNGAP1_wk3	CAPZA1	FALSE	1	113161795	113214241
SYNGAP1_wk3	PPIG	FALSE	2	170440850	170497916
SYNGAP1_wk3	RBM39	FALSE	20	34291531	34330234
SYNGAP1_wk3	GOLGA3	FALSE	12	133345495	133405444
SYNGAP1_wk3	ENO1	FALSE	1	8921061	8939308
SYNGAP1_wk3	RPL28	FALSE	19	55896713	55914612
SYNGAP1_wk3	GRN	FALSE	17	42422614	42430470
SYNGAP1_wk3	YBX1	FALSE	1	43148098	43168020
SYNGAP1_wk3	MARCKS	FALSE	6	114178541	114184648
SYNGAP1_wk3	PRPF8	FALSE	17	1553923	1588176
SYNGAP1_wk3	GNL2	FALSE	1	38032417	38061536
SYNGAP1_wk3	DHX15	FALSE	4	24519064	24586173
SYNGAP1_wk3	RPS4X	FALSE	X	71475529	71497150
SYNGAP1_wk3	TUBB2A	FALSE	6	3153903	3157760
SYNGAP1_wk3	PCMT1	FALSE	6	150070579	150132556
SYNGAP1_wk3	RPL10	FALSE	X	153618315	153637504
SYNGAP1_wk3	HNRNPR	FALSE	1	23630264	23670829
SYNGAP1_wk3	MICU3	FALSE	8	16884747	16980153
SYNGAP1_wk3	CLTC	FALSE	17	57697219	57773671
SYNGAP1_wk3	PIP	FALSE	7	142829170	142836839
SYNGAP1_wk3	PPIA	FALSE	7	44836279	44864163
SYNGAP1_wk3	EPB41L3	FALSE	18	5392383	5630699
SYNGAP1_wk3	CAPZB	FALSE	1	19665267	19812066
SYNGAP1_wk3	RPSAP58	FALSE	16	73974538	73975423
SYNGAP1_wk3	SLIT2	FALSE	4	20254883	20622184
SYNGAP1_wk3	TCOF1	FALSE	5	149737202	149779871
SYNGAP1_wk3	RRP12	FALSE	10	99116115	99161127
SYNGAP1_wk3	TUBB	FALSE	HSCHR6_MHC_QBL	30677512	30682738
SYNGAP1_wk3	RPS4Y1	FALSE	Y	2709527	2800041
SYNGAP1_wk3	TUBB4A	FALSE	19	6494330	6502859
SYNGAP1_wk3	SF3A2	FALSE	19	2236520	2248678
SYNGAP1_wk3	HSPD1	FALSE	2	198351305	198381461
SYNGAP1_wk3	EEF1A1P5	FALSE	9	135894816	135896553
SYNGAP1_wk3	RPL22	FALSE	1	6241329	6269449
SYNGAP1_wk3	U2SURP	FALSE	3	142683339	142779567
SYNGAP1_wk3	TUBA1B	FALSE	12	49521565	49525180
SYNGAP1_wk3	PRPF31	FALSE	19	54618837	54635140
SYNGAP1_wk3	CMAS	FALSE	12	22199108	22218608
SYNGAP1_wk3	GNL3	FALSE	3	52715172	52728508
SYNGAP1_wk3	RPL9	FALSE	4	39455744	39460568
SYNGAP1_wk3	TSR1	FALSE	17	2225797	2240801
SYNGAP1_wk3	KRT6B	FALSE	12	52840435	52845910
SYNGAP1_wk3	ATAT1	FALSE	HSCHR6_MHC_COX	30584468	30604447
SYNGAP1_wk3	RPL36A	FALSE	X	100645812	100651105
SYNGAP1_wk3	RPS20	FALSE	8	56979854	56987069
SYNGAP1_wk3	PCBP2	FALSE	12	53835525	53874946
SYNGAP1_wk3	PRPH	FALSE	12	49687035	49692465
SYNGAP1_wk3	RPL27	FALSE	17	41150290	41154976
SYNGAP1_wk3	EIF2S3	FALSE	X	24072833	24096088
SYNGAP1_wk3	YWHAZ	FALSE	8	101928753	101965616
SYNGAP1_wk3	ELOF1	FALSE	19	11661962	11670051
SYNGAP1_wk3	AGAP1	FALSE	2	236402733	237040444
SYNGAP1_wk3	SF3B3	FALSE	16	70557691	70608820
SYNGAP1_wk3	SRRM1	FALSE	1	24958207	24999758
SYNGAP1_wk3	AP3S1	FALSE	5	115177178	115249778
SYNGAP1_wk3	RPS13	FALSE	11	17095936	17099334
SYNGAP1_wk3	NCAM1	FALSE	11	112831997	113149158
SYNGAP1_wk3	SF3B1	FALSE	2	198254508	198299815
SYNGAP1_wk3	HSPA9	FALSE	5	137890571	137911133
SYNGAP1_wk3	UBA1	FALSE	X	47050260	47074527
SYNGAP1_wk3	HIST1H1E	FALSE	6	26156559	26157343
SYNGAP1_wk3	PABPC1	FALSE	8	101698044	101735037
SYNGAP1_wk3	PGK1	FALSE	X	77320685	77384793
SYNGAP1_wk3	H1F0	FALSE	22	38201114	38203442
SYNGAP1_wk3	PCBP1	FALSE	2	70314585	70316332
SYNGAP1_wk3	RPL11	FALSE	1	24018269	24022915
SYNGAP1_wk3	WDR77	FALSE	1	111982512	111991998
SYNGAP1_wk3	RPL32	FALSE	3	12875984	12883087
SYNGAP1_wk3	MAP6	FALSE	11	75297963	75380165
SYNGAP1_wk3	AP3D1	FALSE	19	2100988	2164464
SYNGAP1_wk3	IGFBP5	FALSE	2	217536828	217560248
SYNGAP1_wk3	SNRNP40	FALSE	1	31732417	31769662
SYNGAP1_wk3	VANGL2	FALSE	1	160370376	160398468
SYNGAP1_wk3	HSP90AB1	FALSE	6	44214824	44221620
SYNGAP1_wk3	SRP9	FALSE	1	225965531	225978168
SYNGAP1_wk3	HP1BP3	FALSE	1	21069154	21113816
SYNGAP1_wk3	RPS8	FALSE	1	45240923	45244451
SYNGAP1_wk3	KLHDC10	FALSE	7	129710350	129775560
SYNGAP1_wk3	PRDX2	FALSE	19	12907634	12912694
SYNGAP1_wk3	KIF2A	FALSE	5	61601989	61833076
SYNGAP1_wk3	RPS17L	FALSE	15	83205504	83209315
SYNGAP1_wk3	TUBA1A	FALSE	12	49578579	49583107
SYNGAP1_wk3	SBSN	FALSE	19	36014269	36019253
SYNGAP1_wk3	SMOC2	FALSE	6	168841831	169073984
SYNGAP1_wk3	H2AFJ	FALSE	12	14927270	14930936
SYNGAP1_wk3	ANXA2	FALSE	15	60639333	60695082
SYNGAP1_wk3	CHERP	FALSE	19	16628700	16653341
SYNGAP1_wk3	LRRC59	FALSE	17	48452420	48474914
SYNGAP1_wk3	FRG1	FALSE	4	190861943	190884359
SYNGAP1_wk3	SNRPD1	FALSE	18	19192228	19210417
SYNGAP1_wk3	SLC25A11	FALSE	17	4840425	4843546
SYNGAP1_wk3	ATP5A1	FALSE	18	43664110	43684300
SYNGAP1_wk3	PUF60	FALSE	8	144898514	144912029
SYNGAP1_wk3	KRT9	FALSE	17	39722096	39728310
SYNGAP1_wk3	LRRC47	FALSE	1	3696784	3713068
SYNGAP1_wk3	MRPL14	FALSE	6	44081194	44095194
SYNGAP1_wk4_1	MDGA1	TRUE	6	37600284	37667082
SYNGAP1_wk4_1	DCX	TRUE	X	110537007	110655603
SYNGAP1_wk4_1	NTM	TRUE	11	131240373	132206716
SYNGAP1_wk4_1	BASP1	TRUE	5	17065707	17276943
SYNGAP1_wk4_1	CHTOP	TRUE	1	153606525	153618782
SYNGAP1_wk4_1	ATF7IP	TRUE	12	14518610	14651697
SYNGAP1_wk4_1	FLOT2	TRUE	17	27206353	27224697
SYNGAP1_wk4_1	PPP1CA	TRUE	11	67165654	67188654
SYNGAP1_wk4_1	CACNA2D2	TRUE	3	50400233	50541675
SYNGAP1_wk4_1	ATP1B1	TRUE	1	169074935	169101960
SYNGAP1_wk4_1	PAFAH1B3	TRUE	19	42801185	42807698
SYNGAP1_wk4_1	ATP6V0D1	TRUE	16	67471917	67515140
SYNGAP1_wk4_1	TRA2B	TRUE	3	185633694	185655924
SYNGAP1_wk4_1	PPP1CC	TRUE	12	111157485	111180744
SYNGAP1_wk4_1	CNTN1	TRUE	12	41086244	41466220
SYNGAP1_wk4_1	CRABP1	TRUE	15	78632666	78640572
SYNGAP1_wk4_1	RHOA	TRUE	3	49396578	49450431
SYNGAP1_wk4_1	GNAI1	TRUE	7	79763271	79848718
SYNGAP1_wk4_1	RAB1A	TRUE	2	65297835	65357240
SYNGAP1_wk4_1	PLXNA4	TRUE	7	131808091	132333447
SYNGAP1_wk4_1	TUBB3	TRUE	16	89987800	90005169
SYNGAP1_wk4_1	S100A11	TRUE	1	152004982	152020383
SYNGAP1_wk4_1	VDAC3	TRUE	8	42249142	42263415
SYNGAP1_wk4_1	ELAVL3	TRUE	19	11562141	11591861
SYNGAP1_wk4_1	RUVBL2	TRUE	19	49496705	49519252
SYNGAP1_wk4_1	CTNNA2	TRUE	2	79412357	80875905
SYNGAP1_wk4_1	RAB35	TRUE	12	120532899	120555306
SYNGAP1_wk4_1	CD59	TRUE	11	33719807	33757991
SYNGAP1_wk4_1	PCDHGB2	TRUE	5	140739703	140892546
SYNGAP1_wk4_1	ATP6V1A	TRUE	3	113465866	113530903
SYNGAP1_wk4_1	ERH	TRUE	14	69846848	69865344
SYNGAP1_wk4_1	GNA11	TRUE	19	3094408	3124002
SYNGAP1_wk4_1	VAT1	TRUE	17	41166622	41177140
SYNGAP1_wk4_1	ELAVL2	TRUE	9	23690102	23826335
SYNGAP1_wk4_1	POTEKP	TRUE	2	132349325	132384839
SYNGAP1_wk4_1	VASP	TRUE	19	46009837	46030241
SYNGAP1_wk4_1	KHDRBS3	TRUE	8	136469700	136668965
SYNGAP1_wk4_1	GNAI2	TRUE	3	50263724	50296787
SYNGAP1_wk4_1	PRMT1	TRUE	19	50179043	50192286
SYNGAP1_wk4_1	ERLIN1	TRUE	10	101909851	101948091
SYNGAP1_wk4_1	GFRA2	TRUE	8	21547915	21669869
SYNGAP1_wk4_1	CHD4	TRUE	12	6679249	6716642
SYNGAP1_wk4_1	CHMP1A	TRUE	16	89710839	89724253
SYNGAP1_wk4_1	FMR1	TRUE	X	146993469	147032645
SYNGAP1_wk4_1	CAMK2G	TRUE	10	75572259	75634343
SYNGAP1_wk4_1	ACTR2	TRUE	2	65454887	65498387
SYNGAP1_wk4_1	IGLON5	TRUE	19	51815102	51833608
SYNGAP1_wk4_1	ENAH	TRUE	1	225674537	225840844
SYNGAP1_wk4_1	CTNNB1	TRUE	3	41236328	41301587
SYNGAP1_wk4_1	CASK	TRUE	X	41374187	41782716
SYNGAP1_wk4_1	ACTG1	TRUE	17	79476997	79490873
SYNGAP1_wk4_1	C12orf57	TRUE	12	7052141	7055166
SYNGAP1_wk4_1	RPLP2	TRUE	11	809647	812880
SYNGAP1_wk4_1	VDAC1	TRUE	5	133307606	133340824
SYNGAP1_wk4_1	HNRNPA3	TRUE	2	178077291	178088686
SYNGAP1_wk4_1	TUBB2B	TRUE	6	3224495	3231964
SYNGAP1_wk4_1	GPHN	TRUE	14	66974125	67648520
SYNGAP1_wk4_1	THY1	TRUE	11	119288090	119295695
SYNGAP1_wk4_1	LDB1	TRUE	10	103867317	103880210
SYNGAP1_wk4_1	VDAC2	TRUE	10	76969912	76991206
SYNGAP1_wk4_1	BTBD2	TRUE	19	1985447	2034880
SYNGAP1_wk4_1	EMD	TRUE	X	153607557	153609883
SYNGAP1_wk4_1	HNRNPH3	TRUE	10	70090931	70102948
SYNGAP1_wk4_1	SRCIN1	TRUE	17	36686251	36762183
SYNGAP1_wk4_1	GAP43	TRUE	3	115342171	115440337
SYNGAP1_wk4_1	CACNA2D1	TRUE	7	81575760	82073114
SYNGAP1_wk4_1	ATP6V1E1	TRUE	22	18074902	18111584
SYNGAP1_wk4_1	CHMP2A	TRUE	19	59062933	59066491
SYNGAP1_wk4_1	GNAI3	TRUE	1	110091233	110136975
SYNGAP1_wk4_1	KPNB1	TRUE	17	45726842	45762871
SYNGAP1_wk4_1	STXBP1	TRUE	9	130374544	130457460
SYNGAP1_wk4_1	SETDB1	TRUE	1	150898739	150937213
SYNGAP1_wk4_1	RBBP7	TRUE	X	16857406	16888537
SYNGAP1_wk4_1	CYLD	TRUE	16	50775961	50835846
SYNGAP1_wk4_1	GNAS	TRUE	20	57414773	57486247
SYNGAP1_wk4_1	TMPO	TRUE	12	98909290	98944157
SYNGAP1_wk4_1	CHMP4B	TRUE	20	32399110	32442172
SYNGAP1_wk4_1	ATP6V1H	TRUE	8	54628117	54756118
SYNGAP1_wk4_1	SCYL2	TRUE	12	100660918	100735502
SYNGAP1_wk4_1	GNB2	TRUE	7	100271154	100276797
SYNGAP1_wk4_1	ATP2B1	TRUE	12	89981828	90103077
SYNGAP1_wk4_1	SSBP3	TRUE	1	54691105	54879152
SYNGAP1_wk4_1	BTBD1	TRUE	15	83685174	83736106
SYNGAP1_wk4_1	GRIP1	TRUE	12	66741211	67197966
SYNGAP1_wk4_1	PLPPR3	TRUE	19	812518	821967
SYNGAP1_wk4_1	GGA3	TRUE	17	73232694	73258444
SYNGAP1_wk4_1	HSBP1	TRUE	16	83841448	83853342
SYNGAP1_wk4_1	PCDHA7	TRUE	5	140213969	140391929
SYNGAP1_wk4_1	KIDINS220	TRUE	2	8865408	8977760
SYNGAP1_wk4_1	RUVBL1	TRUE	3	127783621	127872757
SYNGAP1_wk4_1	MYH11	TRUE	16	15797029	15950890
SYNGAP1_wk4_1	POM121	TRUE	7	72349936	72421979
SYNGAP1_wk4_1	XRCC5	TRUE	2	216972187	217071026
SYNGAP1_wk4_1	ACTR1A	TRUE	10	104238986	104262482
SYNGAP1_wk4_1	ISL1	TRUE	5	50678921	50690564
SYNGAP1_wk4_1	ELAVL4	TRUE	1	50513686	50669458
SYNGAP1_wk4_1	FMNL2	TRUE	2	153191751	153506348
SYNGAP1_wk4_1	PRCC	TRUE	1	156720402	156770607
